,Open,High,low,Close,AvgPrice,Turn,Volume,Amount,Tnum,mean_volume,std_volume,zscore_volume,signal
2013-12-16,5.5806,5.7089,5.5806,5.6111,5.6457,1.0566,13116949.0,121155711.0,6783.0,18892980.36,9867848.83128,-0.585338452054,0
2013-12-17,5.605,5.6356,5.4461,5.5622,5.5405,0.7435,9229784.0,83663266.0,7046.0,18485129.08,9836716.40076,-0.940897826361,0
2013-12-18,5.5622,5.7456,5.495,5.6723,5.6614,1.3857,17201898.0,159327159.0,8147.0,17899505.88,8969225.63886,-0.0777779384853,0
2013-12-19,5.7395,5.7945,5.6539,5.6662,5.7018,1.0572,13124027.0,122424900.0,6521.0,17586870.3,8854794.98307,-0.504003007244,0
2013-12-20,5.6845,5.7151,5.495,5.5195,5.5841,0.8782,10901562.0,99593500.0,7118.0,17219112.72,8739942.58097,-0.722836638968,0
2013-12-23,5.5378,5.5622,5.4155,5.5317,5.507,0.6044,7502848.0,67597784.0,4308.0,16711289.0,8546095.43982,-1.07750271043,0
2013-12-24,5.5317,5.6173,5.5011,5.5133,5.5556,0.6212,7712028.0,70095041.0,4192.0,16216471.52,8329560.97753,-1.02099540936,0
2013-12-25,5.5072,5.5928,5.4644,5.5745,5.54,0.6648,8252297.0,74795264.0,3939.0,15885572.58,8310334.64274,-0.918528062726,0
2013-12-26,5.5806,5.6723,5.55,5.5622,5.6061,0.895,11110613.0,101902722.0,5333.0,15795234.96,8337702.69099,-0.561860039104,0
2013-12-27,5.5439,5.6539,5.5256,5.6295,5.6133,0.7639,9482508.0,87083568.0,4810.0,15632767.22,8380735.03372,-0.733856779298,0
2013-12-30,5.6784,5.7089,5.5928,5.6295,5.6383,0.5157,6401788.0,59052687.0,3597.0,15173673.66,8241175.84968,-1.06439734087,0
2013-12-31,5.6906,5.9045,5.66,5.7762,5.7983,1.9544,24261872.0,230151945.0,11544.0,14690689.68,6842453.13565,1.39879398956,0
2014-01-02,5.7334,5.874,5.7089,5.7456,5.7889,0.9996,12408775.0,117521179.0,5786.0,14280130.4,6321327.60769,-0.296038350824,0
2014-01-03,5.764,5.764,5.55,5.5928,5.6218,1.0972,13619989.0,125269169.0,6862.0,14174209.6,6286336.37101,-0.0881627337912,0
2014-01-06,5.5989,5.6173,5.4767,5.5439,5.5242,0.8792,10914411.0,98641529.0,5747.0,13885427.0,6090913.75868,-0.48777837246,0
2014-01-07,5.5072,5.5745,5.5072,5.5317,5.5405,0.4718,5857129.0,53091854.0,3048.0,13718989.82,6195529.35318,-1.26895707725,0
2014-01-08,5.5317,5.5806,5.3972,5.4339,5.4759,0.9042,11224650.0,100559941.0,5789.0,13394870.7,5879409.36054,-0.369122230979,0
2014-01-09,5.4278,5.4767,5.2688,5.3116,5.399,0.8208,10189214.0,90000557.0,5207.0,13252493.28,5868898.81067,-0.521951285722,0
2014-01-10,5.3055,5.3789,5.2077,5.3239,5.3155,0.8327,10336895.0,89893804.0,4201.0,13148270.44,5873570.62349,-0.478648444059,0
2014-01-13,5.2933,5.3728,5.2566,5.3544,5.3179,0.7036,8734407.0,75991687.0,3586.0,13063276.1,5906649.32488,-0.732880667516,0
2014-01-14,5.3239,5.3972,5.3055,5.3605,5.3524,0.649,8056267.0,70546678.0,3303.0,13076150.96,5894770.52718,-0.851582591189,0
2014-01-15,5.3789,5.5195,5.3483,5.4767,5.4412,0.8553,10617174.0,94512870.0,4739.0,13053124.26,5902226.81531,-0.412717155105,0
2014-01-16,5.4644,5.4889,5.385,5.4155,5.4432,0.6971,8654335.0,77068791.0,4001.0,12941305.46,5932065.64662,-0.722677514947,0
2014-01-17,5.4155,5.4339,5.2688,5.2994,5.3211,0.6637,8239439.0,71728500.0,5803.0,12660701.26,5812431.01009,-0.760656298943,0
2014-01-20,5.2811,5.33,5.2383,5.2444,5.277,0.4165,5170893.0,44642079.0,3142.0,12486691.08,5904945.71759,-1.23892723657,0
2014-01-21,5.2505,5.3422,5.2505,5.2872,5.3069,0.3966,4923304.0,42745724.0,2989.0,12378495.28,5994099.71733,-1.24375496431,0
2014-01-22,5.2994,5.4522,5.2994,5.4522,5.4062,0.8434,10470351.0,92607300.0,5158.0,12387858.46,5990676.69085,-0.320081947158,0
2014-01-23,5.4339,5.5684,5.4033,5.4767,5.5055,1.1027,13688616.0,123295297.0,5746.0,12397405.18,5992395.76574,0.215474890257,0
2014-01-24,5.5011,5.7395,5.4706,5.6539,5.6308,1.7443,21653019.0,199468796.0,8804.0,12565363.88,6132968.47197,1.48177104799,0
2014-01-27,5.6173,5.7028,5.5622,5.6723,5.6364,1.1129,13814970.0,127391776.0,5706.0,12474016.58,6078330.45958,0.220612128432,0
2014-01-28,5.8006,5.8373,5.66,5.6662,5.7518,1.2865,15970191.0,150281513.0,6566.0,12374287.94,5976365.51117,0.601687271851,0
2014-01-29,5.7028,5.8128,5.6539,5.7762,5.7643,1.4679,18221847.0,171841537.0,7159.0,12390377.9,5991284.19541,0.973325402335,0
2014-01-30,5.7884,5.8434,5.7273,5.7273,5.7817,0.9125,11327322.0,107146387.0,4865.0,12400733.86,5988942.96778,-0.179232272836,0
2014-02-07,5.6906,5.8556,5.6478,5.8495,5.7964,1.3328,16545334.0,156900552.0,6217.0,12454035.1,6014185.75044,0.680274781952,0
2014-02-10,5.874,6.4363,5.874,6.4363,6.233,4.6867,58180123.0,593280272.0,20622.0,12905762.26,8228343.53013,5.50224484117,1
2014-02-11,6.5524,6.6502,6.2896,6.4791,6.4589,4.9208,61086810.0,645502144.0,22692.0,14127498.46,10495673.472,4.47415896323,1
2014-02-12,6.4424,6.6869,6.3691,6.5402,6.5557,3.6668,45519644.0,488216416.0,17281.0,14486061.9,11244553.1041,2.75987687663,1
2014-02-13,6.4791,7.0109,6.4424,6.6441,6.7613,5.3837,66832493.0,739281888.0,26332.0,15497988.22,13463059.7799,3.81298944068,1
2014-02-14,6.7175,6.7664,6.5647,6.7053,6.668,2.4507,30422379.0,331881712.0,12972.0,15806415.0,13627088.1807,1.07256692011,0
2014-02-17,6.7908,6.8764,6.6502,6.7053,6.7489,3.5439,43993487.0,485748528.0,15687.0,16424370.84,14190575.0814,1.9427765261,0
2014-02-18,6.6808,7.2309,6.6625,6.9681,6.9499,5.064,62863862.0,714776720.0,23479.0,17254444.2,15626417.6733,2.91873791893,1
2014-02-19,6.9192,7.0903,6.7969,6.8581,6.9263,3.0131,37404126.0,423848896.0,15451.0,17801950.8,15846117.8189,1.23703328626,0
2014-02-20,6.8947,6.9497,6.6625,6.693,6.7621,2.5724,31933147.0,353275952.0,11934.0,18145362.04,15964520.2566,0.86365169378,0
2014-02-21,6.6808,6.8581,6.5708,6.7053,6.7267,2.0407,25332890.0,278790528.0,11999.0,18404877.78,15973970.3055,0.433706341474,0
2014-02-24,6.6319,6.6319,6.3935,6.4608,6.4833,2.5489,31641781.0,335619792.0,11392.0,18821867.28,16043174.5193,0.799088341559,0
2014-02-25,6.4852,6.583,6.1307,6.1979,6.3846,2.9926,37149299.0,388040480.0,12896.0,19357628.84,16201378.8653,1.09815777459,0
2014-02-26,6.1979,6.583,6.1979,6.5586,6.3944,2.8003,34762753.0,363666048.0,14230.0,19839517.68,16295706.1722,0.915777147813,0
2014-02-27,6.5341,6.8764,6.4485,6.4669,6.6998,3.8435,47713220.0,522990832.0,16484.0,20440132.12,16761353.5112,1.62714114119,0
2014-02-28,6.4241,6.8581,6.3874,6.8336,6.6581,3.8417,47689931.0,519476016.0,16694.0,21197867.54,17123145.703,1.54714933339,0
2014-03-03,6.9925,7.182,6.7603,6.8397,6.957,4.3994,54613439.0,621606416.0,19233.0,22121521.8,17657655.7212,1.84010367588,0
2014-03-04,6.7847,7.2676,6.7419,7.1942,7.0662,5.9641,74037223.0,855911232.0,27821.0,23339927.28,19069036.5418,2.65861862548,1
2014-03-05,7.1453,7.1881,6.8703,6.9131,6.9894,3.7893,47040084.0,537893232.0,17769.0,24096133.28,19246939.055,1.19208309718,0
2014-03-06,6.9681,7.1453,6.8397,6.9314,7.0056,3.4575,42921420.0,491938752.0,14557.0,24610523.72,19401987.8795,0.943763927373,0
2014-03-07,6.9436,7.0475,6.8153,6.8642,6.9351,2.8303,35135668.0,398647536.0,12901.0,25050756.54,19385755.5314,0.520222770977,0
2014-03-10,6.7542,6.8092,6.3263,6.3874,6.5599,3.2062,39801886.0,427159920.0,14370.0,25628763.02,19386119.5337,0.731096440179,0
2014-03-11,6.3874,6.5097,6.3202,6.4485,6.4162,2.3457,29119260.0,305667712.0,10226.0,26061091.26,19213913.5847,0.159164280953,0
2014-03-12,6.4546,6.7725,6.4485,6.6564,6.6223,3.2657,40540183.0,439224048.0,14581.0,26717654.36,19134833.8765,0.722375157746,0
2014-03-13,6.6013,6.638,6.4913,6.5891,6.5628,1.7491,21713299.0,233132725.0,7853.0,26986874.4,18963661.1063,-0.278088464586,0
2014-03-14,6.5891,6.9192,6.5219,6.7053,6.7803,3.3659,41784295.0,463501632.0,15565.0,27600348.04,18935708.7192,0.749058150942,0
2014-03-17,6.7053,6.9559,6.6197,6.8825,6.8287,2.7003,33521816.0,374506544.0,14082.0,28081134.2,18770766.4913,0.289848675201,0
2014-03-18,6.8458,7.0292,6.7908,6.9497,6.907,2.3368,29008731.0,327801920.0,11779.0,28533273.06,18508347.2429,0.0256888383258,0
2014-03-19,6.8947,7.0537,6.8153,6.8703,6.9304,2.563,31817281.0,360757760.0,14024.0,28684381.24,18503604.2394,0.16931294679,0
2014-03-20,6.7847,6.8275,6.5097,6.5097,6.6874,2.7521,34163936.0,373780656.0,14104.0,29119484.46,18368367.632,0.274627100298,0
2014-03-21,6.473,6.748,6.4302,6.6991,6.5978,1.7914,22238366.0,240045956.0,9526.0,29291852.0,18260070.9965,-0.386279221003,0
2014-03-24,6.7236,6.9497,6.6991,6.7542,6.8124,2.4383,30268403.0,337351936.0,11607.0,29678931.84,18066662.9635,0.0326275616693,0
2014-03-25,6.693,6.8397,6.6013,6.6991,6.716,1.7733,22014083.0,241882610.0,8546.0,30002070.92,17774013.3026,-0.449419485854,0
2014-03-26,6.6686,6.8703,6.6686,6.7114,6.7716,1.3265,16467489.0,182434374.0,6242.0,30106927.7,17676171.854,-0.771628541103,0
2014-03-27,6.693,6.7358,6.5463,6.5891,6.6274,1.4406,17884036.0,193911608.0,7167.0,30260824.14,17532130.8972,-0.705948878239,0
2014-03-28,6.6075,6.638,6.4302,6.4608,6.5029,1.744,21649538.0,230327753.0,7647.0,30487077.0,17341725.5778,-0.509611281781,0
2014-03-31,6.528,6.5708,6.3813,6.4424,6.4721,0.8457,10498739.0,111167115.0,4734.0,30522363.64,17298300.9672,-1.15754863312,0
2014-04-01,6.4363,6.6502,6.4241,6.6013,6.5903,1.011,12550978.0,135325162.0,6500.0,30612257.86,17190511.5952,-1.05065400526,0
2014-04-02,6.7175,6.7847,6.5097,6.528,6.643,1.2856,15959867.0,173455314.0,6596.0,30719111.72,17079937.5377,-0.864127558278,0
2014-04-03,6.5341,6.6319,6.473,6.5402,6.5558,1.0512,13048910.0,139955460.0,5745.0,30807003.22,16975062.4174,-1.04612830182,0
2014-04-04,6.5524,6.5708,6.5035,6.5463,6.5393,0.778,9658347.0,103330088.0,3908.0,30835381.38,16937709.9497,-1.25028911481,0
2014-04-08,6.5341,6.6319,6.4974,6.6136,6.5864,1.1655,14468052.0,155902349.0,6221.0,31021324.56,16699572.0724,-0.991239325669,0
2014-04-09,6.638,6.7603,6.6136,6.7603,6.6997,1.8627,23123286.0,253452943.0,8771.0,31385324.2,16312982.9425,-0.506470105995,0
2014-04-10,6.7786,7.0109,6.7297,6.9253,6.8935,3.4178,42428020.0,478500368.0,15702.0,32024477.58,16101487.0565,0.64612308065,0
2014-04-11,6.8703,6.9314,6.7847,6.8458,6.8564,1.628,20209282.0,226691546.0,6903.0,32154890.9,15975862.5529,-0.74772857243,0
2014-04-14,6.8153,6.9192,6.8153,6.8764,6.8633,1.225,15207361.0,170757422.0,5491.0,32025977.74,16087946.7858,-1.04541722844,0
2014-04-15,6.8703,7.0109,6.7969,6.8153,6.9012,1.98,24578971.0,277508544.0,8888.0,32241257.76,15910322.2747,-0.48159217819,0
2014-04-16,6.7786,6.7908,6.4791,6.6808,6.6266,2.6077,32371872.0,350953792.0,11383.0,32569291.38,15736133.2109,-0.0125456093536,0
2014-04-17,6.6013,6.748,6.6013,6.6258,6.6769,1.1519,14299804.0,156205847.0,5666.0,32490850.52,15818670.1198,-1.14997318878,0
2014-04-18,6.6013,6.6686,6.5708,6.6197,6.6151,0.8616,10696006.0,115757618.0,4106.0,32478224.2,15836149.7013,-1.37547438051,0
2014-04-21,6.6197,6.9925,6.6013,6.8458,6.8475,3.7792,46914121.0,525563856.0,17970.0,33085599.94,15794917.222,0.875504497149,0
2014-04-22,6.8153,6.8764,6.6564,6.8153,6.7502,2.2708,28189773.0,311316880.0,10224.0,32485792.94,15386673.7361,-0.279203940609,0
2014-04-23,6.8275,7.017,6.7847,6.8458,6.9351,3.7576,46647077.0,529262816.0,17387.0,32196998.28,14968736.3828,0.965350604782,0
2014-04-24,6.8153,6.8153,6.5891,6.6258,6.6706,2.5299,31405575.0,342736928.0,11379.0,31914716.9,14844939.8367,-0.0342973367087,0
2014-04-25,6.638,6.6625,6.2468,6.3141,6.3884,2.8938,35923267.0,375460368.0,15263.0,31296532.38,13979540.0643,0.330964724069,0
2014-04-28,6.0023,6.1551,5.8984,5.9229,5.9946,1.9756,24524491.0,240518946.0,10201.0,31178574.62,14011911.9722,-0.474887626556,0
2014-04-29,5.9412,6.0818,5.9412,6.0451,6.0113,0.9759,12114646.0,119143992.0,5853.0,30540997.8,14141584.6208,-1.30299059788,0
2014-04-30,6.039,6.2163,6.0084,6.149,6.1492,0.9901,12291042.0,123651034.0,5517.0,29529541.4,13579980.3868,-1.26940532379,0
2014-05-05,6.1551,6.2346,6.1185,6.204,6.1837,0.808,10030725.0,101478422.0,4260.0,28982073.38,13805933.5031,-1.37269590468,0
2014-05-06,6.204,6.2468,6.0818,6.1674,6.1797,0.9488,11778443.0,119082316.0,4993.0,28578979.3,14010723.3098,-1.19911984046,0
2014-05-07,6.1735,6.2896,6.1551,6.1735,6.2163,0.966,11991422.0,121952274.0,5747.0,28312149.94,14199574.6427,-1.14938146745,0
2014-05-08,6.1185,6.2102,6.0023,6.094,6.1202,1.0827,13440750.0,134581404.0,6458.0,27948129.32,14345030.16,-1.01131744989,0
2014-05-09,6.1185,6.1613,6.0451,6.094,6.093,0.5952,7388854.0,73654020.0,3609.0,27352920.42,14571094.6885,-1.37011438377,0
2014-05-12,6.1674,6.2468,6.1001,6.2102,6.1946,1.3893,17246757.0,174786899.0,6033.0,27002600.5,14599843.4005,-0.668215626182,0
2014-05-13,6.1979,6.2407,6.1062,6.1674,6.1689,1.1034,13697935.0,138246618.0,5099.0,26322294.8,14406319.1282,-0.876307104381,0
2014-05-14,6.1857,6.2163,6.0696,6.1551,6.1429,0.8143,10108198.0,101586844.0,3690.0,25570660.14,14248260.0696,-1.08521756794,0
2014-05-15,6.2163,6.2285,5.9657,5.9718,6.0886,1.0132,12578232.0,125294744.0,5833.0,24729956.0,13730358.0285,-0.885026011321,0
2014-05-16,5.9962,6.149,5.9412,6.0879,6.0634,1.1271,13991406.0,138793666.0,6057.0,23529039.66,11823199.0235,-0.806688074949,0
2014-05-19,6.0573,6.1429,6.0207,6.0818,6.0674,0.7102,8816819.0,87519548.0,4047.0,22764574.36,11503392.2178,-1.21249063719,0
2014-05-20,6.1062,6.1368,6.0207,6.039,6.078,0.5918,7346836.0,73055563.0,3335.0,22053082.68,11330085.2914,-1.29798199235,0
2014-05-21,5.9962,6.1001,5.9901,6.0696,6.0602,0.4499,5585380.0,55377372.0,2567.0,21462076.92,11404204.0273,-1.3921793123,0
2014-05-22,6.0757,6.2591,6.0573,6.0757,6.158,1.3286,16493175.0,166161869.0,6698.0,20995902.7,11111873.6589,-0.405217683195,0
2014-05-23,6.0818,6.1857,6.0329,6.1368,6.1041,0.8367,10386287.0,103723007.0,4390.0,20621243.24,11148139.4075,-0.9180864955,0
2014-05-26,6.1674,6.2652,6.1368,6.2346,6.217,1.3877,17226273.0,175212150.0,6336.0,20154965.04,10779478.3241,-0.271691444795,0
2014-05-27,6.2346,6.2896,6.1735,6.2407,6.2345,1.1259,13977022.0,142564535.0,5782.0,20000239.5,10812126.6668,-0.557079812847,0
2014-05-28,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,19164553.6,10708329.8015,-1.78968652958,0
2014-05-29,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,18494117.28,10839669.1321,-1.70615145671,0
2014-05-30,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,17913942.66,11039879.5289,-1.62265744052,0
2014-06-03,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,17277597.04,11138669.3576,-1.55113653932,0
2014-06-04,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,16594318.32,11129526.1129,-1.49101751069,0
2014-06-05,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,16149551.0,11341702.3982,-1.42390890123,0
2014-06-06,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,15544182.94,11380451.3222,-1.36586700298,0
2014-06-09,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,15103901.28,11549616.6223,-1.30774048818,0
2014-06-10,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,14774551.5,11743112.1458,-1.25814616403,0
2014-06-11,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,14416870.78,11917535.6683,-1.20971912158,0
2014-06-12,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,13983880.02,12042031.6629,-1.16125587538,0
2014-06-13,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,13773905.24,12194607.393,-1.12950788788,0
2014-06-16,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,13522885.68,12348501.0224,-1.09510341826,0
2014-06-17,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,13203688.34,12489688.4894,-1.05716714642,0
2014-06-18,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,12942710.14,12628548.447,-1.02487710241,0
2014-06-19,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,12749543.2,12753064.9291,-0.999723852337,0
2014-06-20,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,12460182.16,12876813.2687,-0.967644859017,0
2014-06-23,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,11997716.44,12901245.2387,-0.929965768265,0
2014-06-24,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,11149156.04,12237116.0019,-0.911093433964,0
2014-06-25,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,10744970.4,12265475.7644,-0.876033723145,0
2014-06-26,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,10440823.18,12340880.3584,-0.846035523945,0
2014-06-27,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,9949243.76,12255452.8652,-0.811821796341,0
2014-06-30,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,9301806.32,11896547.7362,-0.781891228135,0
2014-07-01,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,9015810.24,11945726.318,-0.754731022623,0
2014-07-02,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,8801890.12,12010617.8974,-0.732842406208,0
2014-07-03,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,7863607.7,10737503.0386,-0.732349753173,0
2014-07-04,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,7299812.24,10382672.6415,-0.703076413176,0
2014-07-07,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,6366870.7,8740891.10328,-0.728400642998,0
2014-07-08,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,5738759.2,8002078.57353,-0.717158566648,0
2014-07-09,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,5020293.86,6751642.33556,-0.743566322161,0
2014-07-10,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,4529804.04,6171709.10131,-0.733962661824,0
2014-07-11,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,4287511.12,6105306.61193,-0.7022597541,0
2014-07-14,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,4041690.28,6023370.34146,-0.671001457802,0
2014-07-15,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,3841075.78,5986759.09362,-0.641595180286,0
2014-07-16,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,3605506.92,5899153.11836,-0.611190597643,0
2014-07-17,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,3365678.48,5794086.69807,-0.580881622141,0
2014-07-18,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,3096863.48,5626483.0115,-0.550408394315,0
2014-07-21,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,2949086.4,5608458.84535,-0.525828303518,0
2014-07-22,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,2604151.26,5228669.85435,-0.498052340756,0
2014-07-23,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,2330192.56,4988900.60176,-0.467075363093,0
2014-07-24,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,2128028.6,4870687.51569,-0.436905178816,0
2014-07-25,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,1876463.96,4639259.62407,-0.404474875746,0
2014-07-28,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,1596635.84,4303410.77505,-0.371016368983,0
2014-07-29,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,1420299.46,4180399.71196,-0.33975207106,0
2014-07-30,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,1273362.74,4096103.77601,-0.310871698968,0
2014-07-31,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,1161655.14,4052032.17212,-0.286684579652,0
2014-08-01,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,831791.64,3396825.39814,-0.244873239718,0
2014-08-04,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,624065.9,3105717.94283,-0.200940945536,0
2014-08-05,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,279540.44,1976649.4074,-0.141421356237,0
2014-08-06,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-07,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-08,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-11,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-12,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-13,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-14,6.2407,6.2407,6.2407,6.2407,,0.0,0.0,0.0,0.0,0.0,0.0,,0
2014-08-15,6.8663,6.8663,6.8663,6.8663,6.8663,0.0847,1262016.0,11774609.0,724.0,25240.32,178476.01431,6.92964645575,1
2014-08-18,7.5507,7.5507,7.5507,7.5507,7.5507,0.1401,2086507.0,21407561.0,1023.0,66970.46,341722.638444,5.90987049965,1
2014-08-19,8.3087,8.3087,8.3087,8.3087,8.3087,0.3199,4765558.0,53803149.0,1598.0,162281.62,746966.281881,6.16262941402,1
2014-08-20,9.052,9.1403,8.8533,9.1403,9.072,5.1906,77323009.0,953177280.0,13530.0,1708741.8,10937218.3651,6.91348244825,1
2014-08-21,9.4199,9.4788,8.8606,9.0961,9.1262,12.0792,179940620.0,2231428800.0,60123.0,5307554.2,27470809.965,6.35704102001,1
2014-08-22,9.2065,9.6849,9.2065,9.3611,9.446,9.8614,146901872.0,1885538320.0,54121.0,8245591.64,33976823.4657,4.0809076958,1
2014-08-25,9.1844,9.8247,9.1403,9.3096,9.4707,7.8017,116219799.0,1495618064.0,45524.0,10569987.62,37221647.4616,2.83839697018,1
2014-08-26,9.2654,10.1191,9.1771,9.9645,9.6164,9.6474,143714769.0,1877899648.0,57590.0,13444283.0,41671658.8519,3.12611711626,1
2014-08-27,9.8541,9.9645,9.5303,9.5745,9.7261,6.3444,94510017.0,1249047984.0,36168.0,15334483.34,43166051.4849,1.83420838683,0
2014-08-28,9.6039,9.729,9.3096,9.5303,9.5225,4.6091,68659818.0,888409168.0,28770.0,16707679.7,43756341.4796,1.1873053492,0
2014-08-29,9.4567,9.7806,9.4052,9.6186,9.6239,3.952,58871210.0,769871072.0,19810.0,17885103.9,44088397.7295,0.929634738632,0
2014-09-01,9.6407,9.9719,9.4788,9.7658,9.773,4.7305,70469343.0,935813728.0,28321.0,19294490.76,44628045.6795,1.14669713766,0
2014-09-02,9.8394,9.8394,9.5303,9.6922,9.6317,4.992,74364998.0,973264368.0,27169.0,20781790.72,45207309.5347,1.18527751002,0
2014-09-03,9.6334,9.9572,9.5892,9.6407,9.7564,5.4194,80730909.0,1070265648.0,30709.0,22396408.9,45886507.1308,1.27127784936,0
2014-09-04,9.6775,9.7585,9.3684,9.5009,9.5024,4.6432,69168524.0,893113184.0,30451.0,23779779.38,46238810.2783,0.981615754099,0
2014-09-05,9.4567,10.1559,9.4347,9.9057,9.8796,7.8624,117124129.0,1572339216.0,47976.0,26122261.96,47944840.6895,1.89805338241,0
2014-09-09,9.9425,10.8992,9.9204,10.8992,10.6452,11.1539,166155989.0,2403432752.0,54812.0,29445381.74,51707891.3911,2.64390218943,1
2014-09-10,10.8992,11.0096,10.6195,10.7225,10.7641,7.215,107479653.0,1572048720.0,44172.0,31594974.8,52683668.0426,1.44038334876,0
2014-09-11,10.9286,11.1788,10.4208,10.568,10.7797,6.7546,100620540.0,1473860640.0,43210.0,33607385.6,53369461.4581,1.25564606742,0
2014-09-12,10.5238,10.8845,10.4576,10.6637,10.6755,3.4766,51789679.0,751266496.0,24576.0,34643179.18,53206215.5739,0.322264976658,0
2014-09-15,10.5974,10.649,10.2883,10.5386,10.4565,3.3529,49947179.0,709676640.0,24472.0,35642122.76,53011037.6536,0.269850523083,0
2014-09-16,10.5386,10.5533,9.7364,9.7732,10.1144,7.1333,106262690.0,1460444768.0,46399.0,37767376.56,53678826.434,1.27602106809,0
2014-09-17,9.8173,9.9425,9.5303,9.7585,9.7586,3.3481,49876097.0,661366624.0,24037.0,38764898.5,53425496.0606,0.207975579439,0
2014-09-18,9.7953,9.8468,9.5892,9.7511,9.7094,2.2178,33037430.0,435872112.0,15786.0,39425647.1,53139814.6096,-0.120215268851,0
2014-09-19,9.7511,9.9351,9.7143,9.8615,9.8293,2.1425,31915831.0,426276528.0,14717.0,40063963.72,52847450.5059,-0.154182134464,0
2014-09-22,9.8468,9.8541,9.4567,9.4935,9.5772,2.4619,36673592.0,477259152.0,19232.0,40797435.56,52533618.5089,-0.0784991340222,0
