代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
000037.SZ	2004-07-12	未及时披露公司重大事项	刘爱群	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	火电
000037.SZ	2004-07-12	未及时披露公司重大事项	于春玲	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	火电
000037.SZ	2004-07-12	未及时披露公司重大事项	张仁一	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	火电
000736.SZ	2004-07-08	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《董事(监事)声明与承诺》	是	房地产业	房地产
000409.SZ	2004-07-08	涉嫌违反证券法律法规	泰复实业股份有限公司	公司本身	立案调查	中国证监会深圳稽查局			是	综合	铁矿石
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	梁婧	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	综合	普钢
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	任维功	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	综合	普钢
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	刘歧鸣	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	综合	普钢
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	刘世合	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	综合	普钢
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	莫森	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	综合	普钢
600784.SH	2004-06-29	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李春林	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	综合	普钢
600681.SH	2004-06-28	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	建筑业	燃气
600737.SH	2004-06-24	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	是	制造业	农产品加工
000708.SZ	2004-06-24	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	否	制造业	特钢
000877.SZ	2004-06-24	未及时披露公司重大事项			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《董事声明及承诺书》	是	制造业	水泥
000995.SZ	2004-06-24	业绩预测结果不准确或不及时			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2003年第三季度报告工作的通知》	否	制造业	白酒
000691.SZ	2004-06-21	业绩预测结果不准确或不及时			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《关于做好上市公司2003年第三季度报告工作的通知》	否	房地产业	房地产
000409.SZ	2004-06-19	涉嫌违反证券法律法规	泰复实业股份有限公司	公司本身	立案调查	中国证监会深圳稽查局			是	综合	铁矿石
000035.SZ	2004-06-17	未按时披露定期报告	董志刚	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	是	水利、环境和公共设施管理业	环保
000035.SZ	2004-06-17	信息披露虚假或严重误导性陈述	郝建学	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	水利、环境和公共设施管理业	环保
600816.SH	2004-06-16	业绩预测结果不准确或不及时			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	否	金融业	信托
600735.SH	2004-06-15	信息披露虚假或严重误导性陈述			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《关于对存在股票终止上市风险的公司加强风险警示等有关问题的通知》	否	制造业	贸易
000656.SZ	2004-06-12	涉嫌违反证券法律法规	金科地产集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会重庆证监局			是	房地产业	房地产
600090.SH	2004-06-09	未及时披露公司重大事项	单奇	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	啤酒
600090.SH	2004-06-09	未及时披露公司重大事项	成挚	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	啤酒
600090.SH	2004-06-09	未及时披露公司重大事项	张丹	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	啤酒
600090.SH	2004-06-09	未及时披露公司重大事项	舒群	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	啤酒
600090.SH	2004-06-09	未及时披露公司重大事项	姚荣江	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	啤酒
600090.SH	2004-06-09	未及时披露公司重大事项	艾克拉木.艾沙由夫	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》,《中华人民共和国公司法》	否	制造业	啤酒
600153.SH	2004-06-07	未依法履行其他职责	向小云	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	批发和零售业	物流
600615.SH	2004-06-05	涉嫌违反证券法律法规	上海丰华(集团)股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《证券法》	否	制造业	金属制品
600239.SH	2004-06-01	涉嫌违反证券法律法规	云南城投置业股份有限公司	公司本身	立案调查	中国证监会云南监管局		《中华人民共和国证券法》	是	房地产业	房地产
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	董海涛	公司高管	公开处罚	中国证券监督管理委员会	3	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	石金林	公司高管	公开处罚	中国证券监督管理委员会	3	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	韩华荣	公司高管	公开处罚	中国证券监督管理委员会	3	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	曹桂荣	公司高管	公开处罚	中国证券监督管理委员会	10	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	张玉秋	公司高管	公开处罚	中国证券监督管理委员会	3	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
000635.SZ	2004-05-25	信息披露虚假或严重误导性陈述	石进儒	公司高管	公开处罚	中国证券监督管理委员会	30	《股票发行与交易管理暂行条例》,《中华人民共和国证券法》	否	制造业	氯碱
600847.SH	2004-05-19	未及时披露公司重大事项	杨扶中	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	电池
600551.SH	2004-05-19	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	文化、体育和娱乐业	出版发行
600847.SH	2004-05-19	未及时披露公司重大事项	渝万里	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	电池
600847.SH	2004-05-19	未及时披露公司重大事项	杨莉珊	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	电池
600847.SH	2004-05-19	未及时披露公司重大事项	罗钊明	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	电池
000683.SZ	2004-05-15	未按时披露定期报告			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》	是	制造业	纯碱
600239.SH	2004-05-10	未按时披露定期报告			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》	是	房地产业	房地产
600615.SH	2004-05-10	未按时披露定期报告			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	制造业	金属制品
600839.SH	2004-04-30	未按时披露定期报告	黄东进	公司高管	公开处罚	中国证券监督管理委员会	3	《股票发行与交易管理暂行条例》	是	制造业	视听器材
600551.SH	2004-04-29	涉嫌违反证券法律法规	时代出版传媒股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	文化、体育和娱乐业	出版发行
000892.SZ	2004-04-27	信息披露虚假或严重误导性陈述	覃辉	公司高管	公开处罚	中国证券监督管理委员会	12	《股票发行与交易管理暂行条例》	否	信息传输、软件和信息技术服务业	综合
600862.SH	2004-04-21	涉嫌违反证券法律法规	南通科技投资集团股份有限公司	公司本身	立案调查	中国证监会上海稽查局		《中华人民共和国行政处罚法》	否	房地产业	航空
600844.SH	2004-03-09	未按时披露定期报告			公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	其他化学制品
000931.SZ	2004-03-02	涉嫌违反证券法律法规	北京中关村科技发展(控股)股份有限公司	公司本身	立案调查	中国证监会北京监管局		《证券法》	否	综合	房地产
600751.SH	2004-02-18	未按时披露定期报告			公开处罚	中国证券监督管理委员会	10	《上海证券交易所股票上市规则》	是	交通运输、仓储和邮政业	航运
000880.SZ	2004-01-30	未及时披露公司重大事项,信息披露虚假或严重误导性陈述			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《董事(监事)声明与承诺》	否	制造业	内燃机
600137.SH	2004-01-21	未及时披露公司重大事项	刘祥兵	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	张辛	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	陈瑜	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	冉小龙	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	强巴	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	张国志	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	汤建海	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	制造业	服装
600137.SH	2004-01-21	未及时披露公司重大事项	周兵	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	服装
