代码	公告日期	违规类型	处罚对象	关系	处分类型	处理人	处罚金额(万元)	相关法规	是否发债	证监会行业(2012)	东财行业
v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11
sid	date	d	d	d	d	d	c	d	d	d	d
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	林洪志	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	邓辉	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	段守江	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	赵全胜	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	石万林	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	张启民	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	王加毅	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	李会江	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	否	制造业	棉纺
002072.SZ	20090603	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	徐刚	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	否	制造业	棉纺
600678.SS	20090609	涉嫌违反证券法律法规	四川金顶（集团）股份有限公司	公司本身	立案调查	乐山市公安局		《中华人民共和国刑事诉讼法》	否	制造业	其他建材
600727.SS	20090613	涉嫌违反证券法律法规	山东鲁北化工股份有限公司	公司本身	立案调查	中国证券监督管理委员会济南稽查局			否	制造业	磷肥
002119.SZ	20090617	涉嫌违反证券法律法规	宁波康强电子股份有限公司	公司本身	立案调查	中国证券监督管理委员会			否	制造业	半导体材料
600131.SS	20090622	未依法履行其他职责	吕道斌	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	电力、热力、燃气及水生产和供应业	水电
002119.SZ	20090624	未依法履行其他职责			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	否	制造业	半导体材料
002072.SZ	20090625	信息披露虚假或严重误导性陈述,未依法履行其他职责			公开处罚	中国证券监督管理委员会	30	《中华人民共和国证券法》,《中华人民共和国行政处罚法》	否	制造业	棉纺
600986.SS	20090717	涉嫌违反证券法律法规	科达集团股份有限公司	公司本身	立案调查	中国证券监督管理委员会济南稽查局		《证券法》	否	建筑业	基础建设
600466.SS	20090717	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	孙继林	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	房地产业	房地产
600466.SS	20090717	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	曾雁鸣	公司高管	公开处罚	中国证券监督管理委员会	10	《中华人民共和国证券法》	是	房地产业	房地产
002213.SZ	20090718	未依法履行其他职责			公开致歉	中国证券监督管理委员会	0	《深圳证券交易所股票上市规则》,《上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理规则》	否	制造业	汽车零部件
600509.SS	20090724	未及时披露公司重大事项			公开谴责	上海证券交易所	0	《上海证券交易所股票上市规则》,《董事(监事)声明与承诺》	是	电力、热力、燃气及水生产和供应业	其他发电
000546.SZ	20090728	业绩预测结果不准确或不及时			公开谴责	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中华人民共和国公司法》	是	制造业	水泥
002175.SZ	20090803	业绩预测结果不准确或不及时	桂林广陆数字测控股份有限公司	公司本身	公开批评	深圳证券交易所		《深圳证券交易所股票上市规则》	否	制造业	影视娱乐
600466.SS	20090806	信息披露虚假或严重误导性陈述,未及时披露公司重大事项			公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	房地产业	房地产
000603.SZ	20090807	信息披露虚假或严重误导性陈述,未按时披露定期报告			公开处罚	中国证券监督管理委员会	40	《中华人民共和国证券法》,《中华人民共和国行政处罚法》	否	采矿业	铅锌
600185.SS	20090812	涉嫌违反证券法律法规	格力地产股份有限公司	公司本身	立案调查	中国证券监督管理委员会陕西监管局			是	房地产业	房地产
600678.SS	20090812	未依法履行其他职责			公开谴责	上海证券交易所	0	《关于规范上市公司对外担保行为的通知》,《上海证券交易所股票上市规则》,《董事声明及承诺书》	否	制造业	其他建材
000010.SZ	20090817	涉嫌违反证券法律法规	北京深华新股份有限公司	公司本身	立案调查	中国证券监督管理委员会深圳监管局			否	建筑业	专业工程
600160.SS	20090827	涉嫌违反证券法律法规	浙江巨化股份有限公司	公司本身	立案调查				否	制造业	氟化工
600126.SS	20090828	涉嫌违反证券法律法规	杭州钢铁股份有限公司	公司本身	立案调查				是	制造业	普钢
002126.SZ	20090831	未依法履行其他职责			公开批评	深圳证券交易所	0	《深圳证券交易所股票上市规则》,《中华人民共和国证券法》,《深圳证券交易所上市公司董事》,《监事和高级管理人员所持本公司股份及其变动管理业务指引》	是	制造业	汽车零部件
600143.SS	20090904	未依法履行其他职责	夏世勇	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	塑料制品
600585.SS	20090904	未依法履行其他职责	王建超	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	水泥
600720.SS	20090904	未依法履行其他职责	卢宪斌	公司高管	公开处罚	中国证券监督管理委员会	5	《中华人民共和国证券法》	是	制造业	水泥
600143.SS	20090904	未依法履行其他职责	李建军	公司高管	公开处罚	中国证券监督管理委员会	0	《中华人民共和国证券法》	是	制造业	塑料制品
600459.SS	20090905	未依法履行其他职责			公开处罚	元江县哈尼族彝族傣族自治县林业局	0	《中华人民共和国森林法》	否	制造业	小金属
000858.SZ	20090909	涉嫌违反证券法律法规	宜宾五粮液股份有限公司	公司本身	立案调查	中国证券监督管理委员会		《中华人民共和国证券法》	否	制造业	白酒
600311.SS	20090910	未及时披露公司重大事项,信息披露虚假或严重误导性陈述	何鹏举	公司高管	公开处罚	中国证券监督管理委员会	3	《中华人民共和国证券法》	否	采矿业	黄金
