,open,high,low,close
2014-08-08,12755,12855,12630,12710
2014-08-11,12720,12765,12665,12680
2014-08-12,12750,12775,12590,12765
2014-08-13,12775,12820,12620,12635
2014-08-14,12640,12645,12375,12480
2014-08-15,12475,12480,12335,12455
2014-08-18,12405,12510,12385,12430
2014-08-19,12420,12505,12410,12485
2014-08-20,12510,12560,12450,12530
2014-08-21,12575,12735,12535,12590
2014-08-22,12630,12670,12570,12625
2014-08-25,12635,12650,12465,12470
2014-08-26,12470,12575,12450,12575
2014-08-27,12605,12640,12490,12565
2014-08-28,12545,12600,12485,12490
2014-08-29,12530,12530,12410,12440
2014-09-01,12440,12445,12285,12350
2014-09-02,12230,12475,12205,12440
2014-09-03,12425,12545,12345,12355
2014-09-04,12300,12440,12290,12395
2014-09-05,12445,12495,12315,12395
2014-09-09,12310,12325,12120,12160
2014-09-10,12100,12110,11780,11855
2014-09-11,11855,11945,11695,11820
2014-09-12,11875,11960,11840,11955
2014-09-15,11930,11945,11830,11905
2014-09-16,11915,11935,11865,11910
2014-09-17,11885,12030,11875,11915
2014-09-18,11840,11930,11825,11860
2014-09-19,11845,11860,11790,11805
2014-09-22,11830,11860,11530,11620
2014-09-23,11635,11700,11545,11660
2014-09-24,11670,11750,11560,11695
2014-09-25,11645,11735,11625,11670
2014-09-26,11685,11720,11635,11655
2014-09-29,11655,11690,11575,11635
2014-09-30,11650,11830,11620,11810
2014-10-08,11810,11825,11760,11820
2014-10-09,11820,11890,11735,11855
2014-10-10,11845,11890,11715,11715
2014-10-13,11690,11785,11635,11725
2014-10-14,11705,11760,11660,11710
2014-10-15,11710,11710,11575,11595
2014-10-16,11560,11620,11250,11390
2014-10-17,11340,11490,11285,11385
2014-10-20,11530,11660,11460,11570
2014-10-21,11570,11595,11485,11505
2014-10-22,11570,11660,11500,11535
2014-10-23,11570,11590,11515,11550
2014-10-24,11535,11575,11535,11560
2014-10-27,11555,11570,11495,11515
2014-10-28,11555,11590,11445,11500
2014-10-29,11545,11610,11540,11580
2014-10-30,11590,11615,11540,11565
2014-10-31,11510,11565,11495,11530
2014-11-03,11545,11570,11265,11370
2014-11-04,11380,11570,11380,11455
2014-11-05,11365,11435,11200,11260
2014-11-06,11255,11375,11240,11305
2014-11-07,11300,11375,11290,11335
2014-11-10,11330,11410,11330,11385
2014-11-11,11390,11405,11355,11370
2014-11-12,11365,11400,11345,11380
2014-11-13,11380,11430,11370,11370
2014-11-14,11355,11390,11305,11305
2014-11-17,11340,11410,11280,11355
2014-11-18,11355,11400,11300,11390
2014-11-19,11355,11410,11350,11375
2014-11-20,11390,11430,11370,11390
2014-11-21,11375,11415,11345,11415
2014-11-24,11465,11565,11395,11470
2014-11-25,11470,11510,11445,11495
2014-11-26,11515,11535,11430,11450
2014-11-27,11480,11500,11425,11465
2014-11-28,11465,11485,11395,11420
2014-12-01,11395,11395,11230,11270
2014-12-02,11280,11380,11280,11355
2014-12-03,11305,11385,11150,11260
2014-12-04,11200,11385,11155,11345
2014-12-05,11280,11380,11155,11300
2014-12-08,11180,11235,11160,11210
2014-12-09,11160,11210,11140,11195
2014-12-10,11165,11225,11155,11190
2014-12-11,11175,11185,11120,11135
2014-12-12,11100,11130,10960,10970
2014-12-15,10950,10980,10910,10940
2014-12-16,10910,10930,10745,10770
2014-12-17,10750,10810,10320,10335
2014-12-18,10175,10205,9960,9960
2014-12-19,9760,10250,9560,10240
2014-12-22,10235,10395,10110,10200
2014-12-23,10165,10200,9975,10110
2014-12-24,10070,10455,10070,10260
2014-12-25,10160,10230,9925,10120
2014-12-26,10090,10140,9985,10005
2014-12-29,10010,10160,9875,10055
2014-12-30,9960,10135,9885,9955
2014-12-31,9980,10300,9935,10140
2015-01-05,10090,10260,10075,10155
2015-01-06,10040,10200,9890,10160
2015-01-07,10145,10235,10055,10130
2015-01-08,10130,10225,10080,10150
2015-01-09,10205,10270,10100,10150
2015-01-12,10100,10205,10045,10085
2015-01-13,9950,10070,9910,9920
2015-01-14,9750,9895,9520,9520
2015-01-15,9580,9920,9560,9890
2015-01-16,9950,10145,9895,9925
2015-01-19,9920,10250,9905,10250
2015-01-20,10150,10230,10095,10175
2015-01-21,10305,10305,10195,10265
2015-01-22,10195,10445,10195,10365
2015-01-23,10380,10410,10160,10250
